latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
51.59645,13.81616,349.69,0.39,0.36,2026-05-16,1147,N,VIIRS,n,2.0NRT,291.54,6.86,D
51.89148,29.34176,326.09,0.34,0.56,2026-05-16,1147,N,VIIRS,n,2.0NRT,296.1,2.45,D
51.99504,13.00548,343.38,0.4,0.37,2026-05-16,1147,N,VIIRS,n,2.0NRT,295.31,11.84,D
52.02919,26.15322,333.46,0.5,0.49,2026-05-16,1147,N,VIIRS,n,2.0NRT,293.19,3.17,D
52.18584,28.95812,342.07,0.33,0.55,2026-05-16,1147,N,VIIRS,n,2.0NRT,294.81,1.93,D
53.19723,28.86375,336.43,0.33,0.56,2026-05-16,1147,N,VIIRS,n,2.0NRT,296.62,6.18,D
53.19742,28.86894,367.0,0.34,0.56,2026-05-16,1147,N,VIIRS,h,2.0NRT,299.83,11.9,D
58.6696,17.13474,333.38,0.45,0.39,2026-05-16,1147,N,VIIRS,n,2.0NRT,293.08,3.97,D
52.99043,12.24657,335.99,0.4,0.37,2026-05-16,1149,N,VIIRS,n,2.0NRT,292.53,2.74,D
52.99147,12.25237,356.2,0.4,0.37,2026-05-16,1149,N,VIIRS,l,2.0NRT,294.08,10.29,D
52.99474,12.25076,356.96,0.4,0.37,2026-05-16,1149,N,VIIRS,l,2.0NRT,290.89,11.64,D
53.34779,11.80044,337.73,0.4,0.37,2026-05-16,1149,N,VIIRS,n,2.0NRT,292.23,3.76,D
53.51065,10.03728,330.04,0.44,0.38,2026-05-16,1149,N,VIIRS,n,2.0NRT,292.34,4.87,D
53.52835,11.66758,350.17,0.4,0.37,2026-05-16,1149,N,VIIRS,n,2.0NRT,289.91,8.57,D
53.53277,11.65234,353.25,0.4,0.37,2026-05-16,1149,N,VIIRS,n,2.0NRT,291.53,11.37,D
53.63731,12.27876,330.58,0.4,0.37,2026-05-16,1149,N,VIIRS,n,2.0NRT,289.09,2.89,D
53.91914,11.56483,357.1,0.4,0.37,2026-05-16,1149,N,VIIRS,l,2.0NRT,291.1,6.42,D
53.92022,11.57077,328.92,0.4,0.37,2026-05-16,1149,N,VIIRS,n,2.0NRT,286.81,6.42,D
53.92349,11.56907,357.77,0.4,0.37,2026-05-16,1149,N,VIIRS,l,2.0NRT,290.14,6.42,D
65.56202,22.21397,328.89,0.5,0.49,2026-05-16,1149,N,VIIRS,n,2.0NRT,300.52,5.54,D
65.56255,22.22517,331.27,0.5,0.49,2026-05-16,1149,N,VIIRS,n,2.0NRT,298.68,4.7,D
65.56308,22.2207,337.93,0.5,0.49,2026-05-16,1149,N,VIIRS,n,2.0NRT,298.5,8.84,D
65.65817,21.93174,330.44,0.49,0.49,2026-05-16,1149,N,VIIRS,n,2.0NRT,287.48,5.05,D
65.65884,21.93431,337.45,0.49,0.49,2026-05-16,1149,N,VIIRS,n,2.0NRT,291.35,3.5,D
37.46738,-6.23694,337.96,0.4,0.37,2026-05-16,1323,N,VIIRS,n,2.0NRT,304.13,3.58,D
38.03294,-8.32602,339.69,0.45,0.39,2026-05-16,1323,N,VIIRS,n,2.0NRT,304.72,4.62,D
38.2196,-0.83914,337.98,0.46,0.39,2026-05-16,1323,N,VIIRS,n,2.0NRT,305.02,2.74,D
38.25924,-7.36289,340.05,0.42,0.37,2026-05-16,1323,N,VIIRS,l,2.0NRT,308.34,4.14,D
38.2618,-7.36855,333.08,0.42,0.37,2026-05-16,1323,N,VIIRS,l,2.0NRT,306.33,4.14,D
38.28133,-1.60032,354.11,0.43,0.38,2026-05-16,1323,N,VIIRS,n,2.0NRT,303.89,9.85,D
38.28195,-1.59538,332.68,0.43,0.38,2026-05-16,1323,N,VIIRS,l,2.0NRT,304.3,3.51,D
38.28482,-1.60108,353.72,0.43,0.38,2026-05-16,1323,N,VIIRS,n,2.0NRT,303.41,7.36,D
38.28544,-1.59614,336.7,0.43,0.38,2026-05-16,1323,N,VIIRS,n,2.0NRT,303.27,3.31,D
38.85679,-3.7645,336.3,0.39,0.36,2026-05-16,1323,N,VIIRS,l,2.0NRT,308.71,1.78,D
39.19211,-3.56805,337.91,0.39,0.37,2026-05-16,1323,N,VIIRS,n,2.0NRT,308.58,2.17,D
39.71051,-3.80406,335.86,0.39,0.36,2026-05-16,1323,N,VIIRS,n,2.0NRT,305.2,1.42,D
36.74602,6.25745,334.39,0.33,0.56,2026-05-16,1325,N,VIIRS,n,2.0NRT,298.24,3.08,D
36.74682,6.25611,336.04,0.33,0.56,2026-05-16,1325,N,VIIRS,n,2.0NRT,298.3,3.39,D
39.91681,-4.18882,335.19,0.39,0.36,2026-05-16,1325,N,VIIRS,n,2.0NRT,306.5,2.41,D
40.33853,-3.81015,338.66,0.4,0.37,2026-05-16,1325,N,VIIRS,n,2.0NRT,308.49,3.92,D
41.15297,-6.79806,335.69,0.39,0.36,2026-05-16,1325,N,VIIRS,n,2.0NRT,302.6,3.08,D
43.44648,4.89713,345.29,0.33,0.55,2026-05-16,1325,N,VIIRS,n,2.0NRT,297.44,5.95,D
43.4467,4.90126,330.64,0.33,0.55,2026-05-16,1325,N,VIIRS,n,2.0NRT,298.13,4.98,D
45.14727,9.94369,336.17,0.59,0.7,2026-05-16,1325,N,VIIRS,n,2.0NRT,297.1,6.23,D
45.42274,9.07064,335.61,0.54,0.68,2026-05-16,1325,N,VIIRS,n,2.0NRT,298.2,4.59,D
45.59127,11.37717,327.42,0.7,0.75,2026-05-16,1325,N,VIIRS,n,2.0NRT,288.61,5.07,D
46.01452,9.3685,333.05,0.56,0.69,2026-05-16,1325,N,VIIRS,n,2.0NRT,292.03,3.97,D
46.01485,9.36978,333.07,0.56,0.69,2026-05-16,1325,N,VIIRS,n,2.0NRT,292.01,3.9,D
48.98421,1.75964,337.97,0.52,0.5,2026-05-16,1327,N,VIIRS,n,2.0NRT,293.85,5.6,D
52.85524,-7.77678,326.23,0.41,0.37,2026-05-16,1327,N,VIIRS,n,2.0NRT,289.53,2.01,D
45.95164,25.28305,309.48,0.39,0.44,2026-05-16,2358,N,VIIRS,n,2.0NRT,283.14,1.41,N
46.06768,13.62938,299.04,0.69,0.74,2026-05-16,2358,N,VIIRS,n,2.0NRT,278.27,1.54,N
50.54251,26.25744,317.24,0.4,0.44,2026-05-16,2358,N,VIIRS,n,2.0NRT,285.84,1.91,N
51.89369,29.34193,298.82,0.48,0.4,2026-05-16,2358,N,VIIRS,n,2.0NRT,283.46,0.76,N
52.16761,14.62676,302.69,0.64,0.72,2026-05-16,2358,N,VIIRS,n,2.0NRT,275.72,2.17,N
52.16858,14.62262,329.48,0.64,0.72,2026-05-16,2358,N,VIIRS,n,2.0NRT,276.02,4.82,N
52.17441,14.62646,322.54,0.64,0.72,2026-05-16,2358,N,VIIRS,n,2.0NRT,276.61,2.17,N
52.17538,14.62236,307.37,0.64,0.72,2026-05-16,2358,N,VIIRS,n,2.0NRT,276.52,1.89,N
52.84512,29.98612,303.79,0.47,0.4,2026-05-16,2358,N,VIIRS,n,2.0NRT,283.07,1.54,N
52.84798,29.99421,300.17,0.47,0.4,2026-05-16,2358,N,VIIRS,n,2.0NRT,283.38,1.23,N
52.84875,29.98723,316.81,0.47,0.4,2026-05-16,2358,N,VIIRS,n,2.0NRT,283.83,2.15,N
53.78752,27.66694,295.03,0.38,0.43,2026-05-16,2358,N,VIIRS,n,2.0NRT,282.48,0.36,N
57.71216,18.80186,296.17,0.45,0.63,2026-05-16,2358,N,VIIRS,n,2.0NRT,278.27,1.03,N
37.08369,25.372,301.9,0.46,0.39,2026-05-17,1,N,VIIRS,n,2.0NRT,276.49,0.87,N
38.12719,23.52677,296.38,0.57,0.43,2026-05-17,1,N,VIIRS,n,2.0NRT,286.27,0.61,N
39.86477,26.24362,322.95,0.46,0.39,2026-05-17,1,N,VIIRS,n,2.0NRT,290.4,2.93,N
40.24144,29.9262,306.46,0.38,0.36,2026-05-17,1,N,VIIRS,n,2.0NRT,286.92,1.11,N
40.51864,17.20547,299.48,0.43,0.62,2026-05-17,1,N,VIIRS,n,2.0NRT,283.87,1.83,N
40.62885,17.99881,297.12,0.39,0.6,2026-05-17,1,N,VIIRS,n,2.0NRT,282.91,0.47,N
41.02089,28.55924,296.82,0.4,0.37,2026-05-17,1,N,VIIRS,n,2.0NRT,285.42,0.75,N
41.79642,26.70154,296.29,0.46,0.39,2026-05-17,1,N,VIIRS,n,2.0NRT,285.68,0.49,N
42.00634,12.71347,300.11,0.75,0.77,2026-05-17,1,N,VIIRS,n,2.0NRT,280.12,1.15,N
42.7155,24.17112,325.02,0.4,0.44,2026-05-17,1,N,VIIRS,n,2.0NRT,282.17,2.88,N
47.78929,28.95248,308.16,0.45,0.39,2026-05-17,1,N,VIIRS,n,2.0NRT,282.54,1.2,N
48.7464,26.60367,301.39,0.55,0.43,2026-05-17,1,N,VIIRS,n,2.0NRT,284.47,1.16,N
48.7489,26.60298,297.17,0.55,0.43,2026-05-17,1,N,VIIRS,n,2.0NRT,284.47,0.98,N
48.84254,29.42735,295.38,0.44,0.39,2026-05-17,1,N,VIIRS,n,2.0NRT,279.28,0.34,N
48.97496,24.70794,311.8,0.44,0.46,2026-05-17,1,N,VIIRS,n,2.0NRT,283.44,1.59,N
49.57884,27.92029,304.67,0.5,0.41,2026-05-17,1,N,VIIRS,n,2.0NRT,279.72,1.3,N
51.89174,29.33901,295.82,0.51,0.66,2026-05-17,139,N,VIIRS,n,2.0NRT,281.57,0.85,N
52.84542,29.99289,298.8,0.5,0.66,2026-05-17,139,N,VIIRS,n,2.0NRT,280.6,1.85,N
52.84667,29.99078,310.06,0.5,0.66,2026-05-17,139,N,VIIRS,n,2.0NRT,281.59,1.03,N
55.41502,11.33681,329.0,0.38,0.36,2026-05-17,139,N,VIIRS,n,2.0NRT,279.42,5.44,N
58.36018,12.37917,297.99,0.39,0.36,2026-05-17,139,N,VIIRS,n,2.0NRT,278.43,0.51,N
58.66997,17.13557,335.8,0.41,0.37,2026-05-17,139,N,VIIRS,n,2.0NRT,275.39,7.97,N
58.68231,17.12896,327.17,0.41,0.37,2026-05-17,139,N,VIIRS,n,2.0NRT,277.13,1.89,N
59.12527,9.62032,319.46,0.42,0.38,2026-05-17,139,N,VIIRS,n,2.0NRT,276.07,2.7,N
59.12866,9.62194,315.53,0.42,0.38,2026-05-17,139,N,VIIRS,n,2.0NRT,276.46,1.67,N
40.51962,17.2073,303.22,0.36,0.57,2026-05-17,141,N,VIIRS,n,2.0NRT,283.67,0.85,N
41.14482,16.66504,295.65,0.32,0.55,2026-05-17,141,N,VIIRS,n,2.0NRT,282.32,0.3,N
42.00724,12.71567,298.36,0.4,0.44,2026-05-17,141,N,VIIRS,n,2.0NRT,281.72,0.92,N
43.43836,4.88788,298.78,0.39,0.36,2026-05-17,141,N,VIIRS,n,2.0NRT,281.22,1.12,N
43.44064,4.88554,303.62,0.39,0.36,2026-05-17,141,N,VIIRS,n,2.0NRT,281.04,0.73,N
43.44134,4.88075,308.52,0.39,0.36,2026-05-17,141,N,VIIRS,n,2.0NRT,282.22,0.73,N
43.44184,4.90083,304.81,0.39,0.36,2026-05-17,141,N,VIIRS,n,2.0NRT,282.02,0.46,N
43.44254,4.89605,301.09,0.39,0.36,2026-05-17,141,N,VIIRS,n,2.0NRT,281.77,1.54,N
43.44324,4.89125,325.28,0.39,0.36,2026-05-17,141,N,VIIRS,n,2.0NRT,283.53,1.54,N
43.44585,4.89697,327.83,0.39,0.36,2026-05-17,141,N,VIIRS,n,2.0NRT,284.21,2.06,N
43.44917,4.89789,313.75,0.39,0.36,2026-05-17,141,N,VIIRS,n,2.0NRT,281.93,2.06,N
45.10022,8.88541,298.03,0.4,0.37,2026-05-17,141,N,VIIRS,n,2.0NRT,287.7,1.4,N
47.79216,12.1784,301.53,0.45,0.39,2026-05-17,141,N,VIIRS,n,2.0NRT,277.83,1.46,N
48.27603,14.34068,298.98,0.52,0.41,2026-05-17,141,N,VIIRS,n,2.0NRT,276.71,0.83,N
48.27969,14.34247,295.21,0.52,0.41,2026-05-17,141,N,VIIRS,n,2.0NRT,272.22,0.83,N
48.33266,9.73022,301.77,0.39,0.36,2026-05-17,141,N,VIIRS,n,2.0NRT,276.65,1.04,N
48.69071,6.96667,302.15,0.39,0.36,2026-05-17,141,N,VIIRS,n,2.0NRT,278.64,0.89,N
48.97441,24.70808,303.64,0.43,0.62,2026-05-17,141,N,VIIRS,n,2.0NRT,280.1,1.11,N
49.01754,8.61155,297.48,0.38,0.36,2026-05-17,141,N,VIIRS,n,2.0NRT,278.34,0.43,N
49.05906,8.3307,295.1,0.38,0.36,2026-05-17,141,N,VIIRS,n,2.0NRT,282.74,0.38,N
49.34741,6.74402,310.77,0.39,0.36,2026-05-17,141,N,VIIRS,n,2.0NRT,275.72,1.55,N
49.35736,6.74736,297.12,0.39,0.36,2026-05-17,141,N,VIIRS,n,2.0NRT,277.42,1.27,N
49.57625,27.91952,300.71,0.55,0.68,2026-05-17,141,N,VIIRS,n,2.0NRT,278.44,1.07,N
49.57827,27.92392,295.35,0.55,0.68,2026-05-17,141,N,VIIRS,n,2.0NRT,278.27,0.4,N
49.65585,8.36648,295.78,0.38,0.36,2026-05-17,141,N,VIIRS,n,2.0NRT,279.86,0.6,N
49.84859,6.45081,295.71,0.4,0.37,2026-05-17,141,N,VIIRS,n,2.0NRT,275.54,0.53,N
49.84934,6.44534,296.59,0.4,0.37,2026-05-17,141,N,VIIRS,n,2.0NRT,275.37,0.53,N
50.54193,26.26142,300.55,0.44,0.62,2026-05-17,141,N,VIIRS,n,2.0NRT,282.19,1.0,N
50.54383,26.25569,295.59,0.44,0.62,2026-05-17,141,N,VIIRS,n,2.0NRT,281.53,1.45,N
50.65557,11.43263,311.06,0.4,0.37,2026-05-17,141,N,VIIRS,n,2.0NRT,277.68,1.48,N
50.83711,-1.36496,301.47,0.5,0.49,2026-05-17,141,N,VIIRS,n,2.0NRT,272.59,1.17,N
51.18239,16.11347,326.41,0.52,0.41,2026-05-17,141,N,VIIRS,n,2.0NRT,277.02,2.37,N
51.59488,8.33625,308.2,0.39,0.36,2026-05-17,141,N,VIIRS,n,2.0NRT,279.82,0.96,N
51.59816,8.3375,296.72,0.39,0.36,2026-05-17,141,N,VIIRS,n,2.0NRT,278.63,0.96,N
51.61948,8.51027,304.56,0.39,0.36,2026-05-17,141,N,VIIRS,n,2.0NRT,280.03,1.01,N
51.62441,8.50047,296.17,0.39,0.36,2026-05-17,141,N,VIIRS,n,2.0NRT,278.76,0.51,N
51.67992,15.9945,303.35,0.5,0.41,2026-05-17,141,N,VIIRS,n,2.0NRT,276.34,0.97,N
51.68001,15.99572,306.3,0.5,0.41,2026-05-17,141,N,VIIRS,n,2.0NRT,276.34,1.98,N
51.6835,15.99656,305.02,0.5,0.41,2026-05-17,141,N,VIIRS,n,2.0NRT,277.05,0.56,N
51.68361,-5.03189,302.77,0.36,0.58,2026-05-17,141,N,VIIRS,n,2.0NRT,284.61,1.09,N
51.68811,15.97567,298.95,0.5,0.41,2026-05-17,141,N,VIIRS,n,2.0NRT,276.57,1.33,N
51.68813,15.97684,306.99,0.5,0.41,2026-05-17,141,N,VIIRS,n,2.0NRT,277.23,1.75,N
51.76648,8.05582,300.95,0.39,0.36,2026-05-17,141,N,VIIRS,n,2.0NRT,279.06,0.65,N
51.85796,8.03195,301.35,0.39,0.36,2026-05-17,141,N,VIIRS,n,2.0NRT,279.04,0.37,N
52.17191,14.62846,305.02,0.45,0.39,2026-05-17,141,N,VIIRS,n,2.0NRT,277.48,0.75,N
52.17448,14.61576,304.0,0.45,0.39,2026-05-17,141,N,VIIRS,n,2.0NRT,280.37,1.29,N
52.40139,12.49865,315.81,0.4,0.37,2026-05-17,141,N,VIIRS,n,2.0NRT,280.54,1.2,N
53.13179,8.67913,312.57,0.39,0.36,2026-05-17,141,N,VIIRS,n,2.0NRT,278.89,1.6,N
53.13509,8.68046,329.8,0.39,0.36,2026-05-17,141,N,VIIRS,n,2.0NRT,281.93,1.97,N
53.13837,8.68179,311.94,0.39,0.36,2026-05-17,141,N,VIIRS,n,2.0NRT,280.05,1.97,N
53.13921,8.67601,309.66,0.39,0.36,2026-05-17,141,N,VIIRS,n,2.0NRT,280.86,1.93,N
54.66897,-5.92326,305.86,0.41,0.61,2026-05-17,141,N,VIIRS,n,2.0NRT,276.18,0.57,N
35.09363,5.64712,296.56,0.41,0.37,2026-05-17,143,N,VIIRS,n,2.0NRT,285.27,0.83,N
35.09702,5.64796,298.55,0.41,0.37,2026-05-17,143,N,VIIRS,n,2.0NRT,284.89,0.45,N
35.31115,-1.34195,303.3,0.5,0.41,2026-05-17,143,N,VIIRS,n,2.0NRT,285.23,0.97,N
35.31202,-1.34268,301.62,0.5,0.41,2026-05-17,143,N,VIIRS,n,2.0NRT,285.45,0.81,N
35.34748,5.76182,316.46,0.41,0.37,2026-05-17,143,N,VIIRS,n,2.0NRT,280.92,2.28,N
35.5281,-0.27848,300.01,0.46,0.39,2026-05-17,143,N,VIIRS,n,2.0NRT,283.64,0.8,N
35.53171,-0.27793,297.5,0.46,0.39,2026-05-17,143,N,VIIRS,n,2.0NRT,285.03,0.8,N
35.70707,4.47744,311.38,0.39,0.36,2026-05-17,143,N,VIIRS,n,2.0NRT,283.84,1.31,N
35.76328,-0.26222,302.68,0.46,0.39,2026-05-17,143,N,VIIRS,n,2.0NRT,288.66,1.8,N
35.8053,-0.24412,310.84,0.46,0.39,2026-05-17,143,N,VIIRS,n,2.0NRT,287.32,2.01,N
35.80724,-0.25936,303.61,0.46,0.39,2026-05-17,143,N,VIIRS,n,2.0NRT,286.01,1.06,N
35.81021,-0.25366,297.17,0.46,0.39,2026-05-17,143,N,VIIRS,n,2.0NRT,285.6,0.89,N
35.81578,-0.26829,304.98,0.46,0.39,2026-05-17,143,N,VIIRS,n,2.0NRT,286.46,1.12,N
36.1289,1.24041,308.7,0.41,0.37,2026-05-17,143,N,VIIRS,n,2.0NRT,285.97,1.99,N
36.14035,2.92862,303.71,0.39,0.36,2026-05-17,143,N,VIIRS,n,2.0NRT,279.82,0.74,N
36.17909,3.75007,318.92,0.38,0.36,2026-05-17,143,N,VIIRS,n,2.0NRT,281.9,2.2,N
36.5885,10.3192,297.93,0.4,0.44,2026-05-17,143,N,VIIRS,n,2.0NRT,283.33,0.57,N
36.59526,2.87884,308.45,0.39,0.36,2026-05-17,143,N,VIIRS,n,2.0NRT,283.16,1.07,N
